CustomerID,AccountID,TypeOfAccount,AccountTypeNum,PrimarySecondaryType,ZipCode,DigitalCustomer,TransactionTotal,Churn,BranchNumber,CurrentBalance,CurrentInterestRate,MonthsOpen,PlanNumber,AverageMonthlyAmount,CustomerAge,QuarterlyAverageAmount,DaysSinceContact,Bank,eStatementFlag,OnlineFlag,LegacyBranchNumber,OpeningAmount,CloseReasonCode
36E8D9F1-9F4B-4C45-B7A9-4B2171265D20,1D8AAE1D-5DDF-4D65-A0F7-0087EDE305C8,DD,0,1,8005,1,#N/A,0,20,1,0,19,215,1,27,1,358,1,0,0,0,50,0
157C8BDD-0790-4731-ADF0-D4CB6FF0F488,A8D61850-295D-4EBE-B9C6-041C481E9324,DD,0,2,7719,0,-2070.97,1,15,0,0,143,215,0,91,130,95,1,1,0,0,100,5
FA2A40C2-B55C-4D62-BB65-AC8675CA0F8B,0D828FE9-8A0E-4DDA-B4EF-00C93A627F99,SV,2,1,7728,0,0.04,0,22,296.83,0.03,40,11,290.57,58,287.25,46,1,0,0,0,250,0
44F9CC4E-0379-4FA7-934A-C613BC40F2B8,543EA03B-BECF-44DC-8525-007AF5BC8369,DD,0,1,7419,0,#N/A,0,77,0,0,180,70,0,0,0,2518,1,0,0,0,0,0
F63B1604-7B39-447F-AABC-F4952D84A986,E14A08E2-A37B-46A0-AD76-006F3574B597,DD,0,1,8755,1,1107.83,0,11,6003.63,0,84,12,5341.62,25,4756.54,46,1,1,0,0,310,0
27E9AB15-C64C-46A8-A855-87E0F904612C,E559B0AE-30BE-4860-BF58-00B6480A4E24,SV,2,1,8401,0,-2943.75,0,109,25999.15,0.03,521,10,25935.67,82,25926.92,50,1,0,0,0,0,0
59670718-E479-4128-8E6B-5DE64D6D1A2C,E15F2554-C7AA-4C98-9F26-00C700308742,DD,0,1,8210,0,-26078.25,0,33,24947.91,0,362,215,26814.58,72,30648.15,48,3,0,0,0,200,0
02147907-3742-45FC-ADD0-4A41FDAAD50A,4EC62F09-91F0-41E7-94AE-008218B8C9DE,DD,0,1,7712,1,6403.73,0,13,12423.97,0,183,215,7948.45,48,3456.24,45,1,1,0,0,1525.47,0
3318BE87-3289-4826-B391-E46B43E5CE65,99A98FF0-DC0E-40EC-9FA8-0085C1AF6B47,DD,0,1,8753,0,#N/A,0,7,0,0,261,135,0,63,0,1835,1,0,0,0,350,0
228E990E-8E5D-4D8F-9C92-8103B53011DF,78A7C978-7C26-4A0D-8D73-00711FFDFB87,SV,2,2,8757,0,10.08,0,8,805.8,0.03,46,11,805.8,79,802.4,89,1,0,0,0,500,0
03539275-1277-464D-9A60-76CFEC105D78,CB2B86C2-F2C0-4255-9F4D-00322328317B,SV,2,2,8087,1,1827.04,0,18,18467.08,0.15,16,50,18467.08,0,18464.92,120,1,0,0,115,14865.52,0
9FA88E35-58DC-4FCF-A036-1CA6E3019673,8AA758D0-90F7-443C-8552-0093D96979E5,DD,0,1,8221,0,19132.39,0,64,51103.17,0.05,238,135,49185.94,81,47433.53,46,3,0,0,40,3400,0
A7A3B49E-88A8-4161-8BEE-193C0A52EF86,676B1AE8-E580-4E6E-B4A4-0030CF24B75C,SV,2,2,8221,1,-4242.72,0,64,29704.45,0.03,354,10,29204.44,69,28639,47,3,1,0,0,0,0
8B10E5C3-6FF2-406C-B24A-53A0974FFF5E,DE801160-5342-4D40-80AC-00D5C6F123BD,SV,2,2,8029,1,#N/A,0,118,8.18,0.15,74,210,8.18,20,8.18,928,4,0,0,0,10,0
F0A3FB4B-3382-4ECA-8922-08EFA2B47CA6,F2A1548A-FAB8-411F-BBF7-0031B1FB3B32,SV,2,2,8742,1,#N/A,0,3,119.44,0.03,22,11,119.44,54,119.44,426,1,0,0,0,26113.11,0
12BB591E-A13B-4C38-BBF7-10646CD4E283,407DFDF5-7D01-4025-9E3E-00D27A0E1CF7,DD,0,1,8731,1,-2677.07,0,10,317.84,0,103,135,403.91,40,453.76,45,1,1,0,0,150,0
013CDBEF-ED67-4A4B-AB50-846DAF57E356,59ECA22E-E506-4AD2-A1AC-003C6B07D845,DD,0,2,10314,0,-16339.48,0,18,51983.98,0.05,163,135,51286.86,85,52514.39,48,1,0,0,0,2550,0
3C7F1C3D-2244-4751-9D63-2DB77F4D48FE,999404C0-A6BC-4204-A6C6-001FF4BD57B5,DD,0,1,8724,1,-2355.43,0,3,107.98,0,87,11,315.5,26,171.14,45,1,1,0,0,11,0
73664C20-8113-4F2F-B266-C1839A2AF1FC,DAB8CFF3-B89D-4818-9593-000C377E9789,SV,2,2,8332,0,-59.92,0,54,807.16,0.03,585,11,807.16,90,826.68,1081,3,0,0,0,0,0
DFE7CDE7-24A4-4AA5-88F8-BD39D45CECDD,CB2319C2-4C77-4412-A1AB-01129D2E70A0,DD,0,1,8234,1,-7946.02,0,114,11705.62,0.25,204,175,10995.58,50,10615.68,45,4,1,0,0,0,0
D2467B58-F2AF-4D35-8DA7-2E706DAE2FF3,E3E7BD5C-542F-4080-9F7D-0045733EC22F,DD,0,1,8759,0,-970.49,0,21,4096.75,0,57,215,3695.66,71,3129.49,45,1,0,0,0,50,0
51B8C211-90C0-47FA-8B78-A4CEF4778449,343D148C-13D4-4728-B17E-005408A58F3D,SV,2,1,8724,0,415.56,0,1,5935.48,0.03,78,211,5935.48,16,5763.74,67,1,0,0,0,298.36,0
14D6D85D-D0F4-4049-942E-9B66EB8F2AB8,F7A79B65-9A5E-4342-84A4-01107EFF5B57,SV,2,1,8741,0,-3998.77,0,10,11249.41,0.03,62,10,11249.41,75,11248.95,173,1,0,0,0,4071.31,0
75D6CDDE-0B8B-49E7-A938-A050961B63AC,FBAED47F-23B9-42EB-BFB4-0029DE05E564,DD,0,1,8724,0,1294.68,0,15,2700,0,84,215,2700,86,4534.43,75,1,0,0,0,650,0
6F0DCA57-DFBD-452B-B880-6524D2571112,3B8DA85F-F994-479C-93E7-005B6F35FD41,SV,2,1,8251,0,-299.57,0,62,3147.13,0.03,157,10,3147.13,81,3332.25,69,3,0,0,38,227,0
D79874E3-20ED-4418-B996-64C90B113EE7,50306799-F386-4FD4-BC3F-009AF8E92B9C,DD,0,1,8332,1,-1002.72,0,52,9.7,0,140,215,310.2,36,322.71,49,3,1,0,0,0,0
DF877306-A8EA-4B18-B83F-0EC875F4811C,DAB8CFF3-B89D-4818-9593-000C377E9789,SV,2,1,8332,0,-59.92,0,54,807.16,0.03,585,11,807.16,90,826.68,1081,3,0,0,0,0,0
D72B1959-040E-412B-B425-FC040FEC2458,EA04023A-F160-4C88-9331-00873E8E8CC6,DD,0,2,8724,0,-8476.05,0,1,5960.89,0,264,137,6602.92,67,4474.3,45,1,1,0,0,1010,0
C3D7A41B-1C90-4B86-A010-3C084EE5E94D,D3C762E9-E14A-49A6-9C04-00BBE87948B4,DD,0,1,8742,0,-955.94,0,3,2472.04,0,10,11,2472.04,18,2502.85,89,1,0,0,0,47154.93,0
CCD0DA8F-F3F7-41E6-8A67-16BB8C915831,3949C7E1-66EC-450A-96DD-00C7A7BFDA2C,DD,0,2,8360,0,-7383.6,0,135,182.96,0,101,215,111.27,46,168.68,45,5,1,0,0,100,0
85DC1D51-FF15-4421-981C-9275CB56DAA1,A1E80305-B91C-4EE0-AF61-010EAC9E0253,DD,0,1,8087,0,3869.59,0,18,11737.06,0.05,368,134,11053.64,73,9884.02,47,1,0,0,115,0,0
57192820-C621-456C-B860-FA41F8783235,07C118B5-622A-43E1-B9DF-04E26FD532CA,SV,2,2,8360,0,-2.41,1,54,0,0.15,114,210,0,17,0.14,103,3,0,0,131,0,6
DBBE624D-AC95-46D9-A6D2-E15C8C27FDF8,EC1EA411-DEE5-416A-886C-008B6C66A6B3,DD,0,1,8723,0,-5519.2,0,1,4407.14,0.01,381,134,3126.46,0,1196.51,45,1,0,0,0,0,0
E2545398-52C9-4E83-B31F-61E369C002C3,F4FEFE39-1628-410A-A3E3-00CE19D36FB2,DD,0,2,8757,0,-306.74,0,10,1026.11,0,203,215,1850.38,33,1338.94,45,1,1,0,0,2000,0
833BE807-BB64-463F-B4E1-C4A5953165AB,6C3AC850-BAA4-4A3A-8913-0025A5675C85,CD,1,1,8742,0,2.13,0,3,2814.33,0.3,244,20,2814.33,38,2813.6,2538,1,0,0,0,2000,0
741519BF-419B-485B-8636-5DBB318A3DAD,AE300004-C6A9-4BE1-8CA8-047F727E9743,CD,1,2,8742,0,-6260.93,1,15,0,0.25,200,19,0,81,1934.75,90,1,0,0,0,70000,3
BFEA28C6-8BD0-4D50-928C-38732A43FF70,6AA62C6B-DF0F-4DF2-A443-0000C34E917B,SV,2,1,8721,1,#N/A,0,23,2000.07,0.03,3,10,2000.07,37,2000,94,1,0,0,0,2000,0
703FE64C-0F06-438B-873E-1C91BEB58A50,1F459F90-8C6F-4D67-AD34-02DAE73D6A8A,SV,2,1,8234,1,0.04,1,64,0,0.03,142,10,0,64,184.98,61,3,0,0,0,0,6
9E5F4F7B-5BCB-42CD-AAF3-6B2BDC25616C,D723E5B8-BB16-4400-9908-00502C5B37D0,DD,0,1,8080,1,-1415.7,0,55,896.61,0,37,214,1085.8,35,272.28,45,3,0,0,120,2017,0
54D13FE4-EFEC-416D-83EA-17CF74270CE6,31B7D9AE-399F-4E92-BCEE-0307EF16A565,CD,1,1,8758,0,-6141.77,1,10,0,0.7,98,21,0,61,634.18,104,1,0,0,117,6088.34,2
00D035E2-2F26-4B80-B61A-390D604C7E85,4DD0449F-240E-4092-8669-00B59920F26F,DD,0,1,8527,0,#N/A,0,12,26.97,0,2,185,58.17,41,71.1,45,1,0,0,0,97,0
562857D7-85C3-4DAE-8FBD-9754004298DC,B2904E74-4038-4BC7-8971-004DE4AC7638,DD,0,2,8330,0,-2936.35,0,91,892,0,104,215,835.75,59,1166.43,49,3,1,0,0,0,0
B90FE7F5-CA45-4CE1-9C13-394E7F1F5695,8185E5D6-32F3-411B-81A0-00C2DEF3AEAB,DD,0,1,7753,0,-1246.63,0,23,1377.33,0,139,215,1416.66,53,1212.21,46,1,0,0,0,640,0
FFF88FF8-F0B9-4747-B32D-4DB1C0B5D877,0B6ABEB6-9E8C-4218-AAAC-000DD8B17190,DD,0,1,8759,1,-2986.27,0,8,464.89,0,105,160,753.42,0,649.62,46,1,0,0,0,1200,0
B251F6A3-6D82-45A7-9A0A-3A2705A01E7C,34396283-DFF5-419C-802D-0108CED59CB8,SV,2,2,8758,1,1042.45,0,20,2211.25,0.03,77,211,2636.24,17,2678.42,47,1,0,0,24,320,0
9D105A4C-33FA-4F10-A7B1-590DE653F4FA,6AC7D6FA-3E86-4BE3-8827-00281144B3E7,CD,1,2,8302,0,76.18,0,53,10311.75,2.96,14,57,10311.75,87,10289.42,430,3,0,0,0,10000,0
FB8C441B-37CB-4CF9-A6FC-D36A08FC1F20,F723F62A-D63C-4584-A798-001E943E73C1,DD,0,1,8087,1,517.33,0,18,1401.59,0,134,185,1326.36,70,971.35,46,1,1,0,0,10,0
38C58968-EF15-4880-9ECC-0FE68396D3E6,E92A7093-CDC8-417C-AEA7-01135A45D34A,DD,0,1,8757,0,-1865.45,0,8,2177.29,0,256,215,2367.01,68,2959.74,47,1,0,0,0,50,0
8AAFE911-0305-4102-96E4-6799503A65AB,099DBBEB-3CF2-4E71-832B-00DA52457263,SV,2,2,8109,0,10.19,0,118,1813.09,0.03,168,10,1813.09,83,1809.98,91,4,0,0,0,839.01,0
F542621C-EE2E-445B-8C5C-69B7AEA48C4A,98A0920D-89C7-415B-A53E-0053D28228D6,CD,1,1,7726,0,55.11,0,123,8375.74,1.98,42,87,8375.74,79,8367.54,425,4,0,0,0,8080.3,0
6F911DF2-A892-43CD-A7E8-945DC1506ABA,7B8CCA1A-06CD-4590-9606-00F4D38373B2,DD,0,2,8327,1,-8758.74,0,54,323.52,0,74,214,436,56,566.73,45,3,1,0,131,1300,0
962EEB6D-FDC3-4167-895C-0338E822F4B0,A1EF43CD-ADD4-4311-BCA9-050C3CA37498,DD,0,2,7869,1,605.43,1,27,0,0,49,215,14672.55,90,15349.95,48,1,0,0,0,5000,5
12CB3809-7504-4616-87B7-80120F81A7FD,CFC10A4B-12AF-4C6E-80C3-005DFFFF5B7F,SV,2,2,8080,0,1693.8,0,55,15330.42,0.03,190,10,15272.16,75,14708.72,45,3,0,0,120,1425.25,0
A051E2BE-03BE-46E2-A1CE-5EF7059D7296,533E279D-84B2-45F1-AE7C-00D0908F3441,SV,2,1,8723,0,-700,0,7,500,0.05,212,109,500,79,395.47,60,1,0,0,0,10,0
57A78EA7-E15F-4CC8-BCE1-6F4B8B1A35E1,308509DB-541D-4532-B5C9-00F01A3B0BDF,CD,1,1,7728,0,0.57,0,22,510.78,0.45,60,21,510.78,22,510.48,611,1,0,0,0,500,0
D0DC0592-CA34-4615-B2ED-33E8EFE9B44B,AD488A01-F327-492F-82AD-011E867DF455,SV,2,1,8302,0,0.04,0,53,537.65,0.03,146,10,537.65,62,537.63,1226,3,0,0,0,0,0
698B5886-25F7-40EC-BC51-57686D2D45B1,5BFEE786-0657-46E5-A03A-0092D8DB19FC,DD,0,1,8225,0,2.62,0,114,5212.55,0.15,441,4,5212.55,80,5211.93,231,4,0,0,0,0,0
91C9F9E8-6560-4961-99CA-5EFCFBC8F91C,297AD10F-E9FA-4947-AFA1-00CB0AA8FBE4,DD,0,1,8724,1,14685.08,0,12,290000,1.49,36,230,287085.29,68,284003.82,46,1,0,0,0,107692.03,0
5EAFBBBB-473B-4738-B02E-DA490B965446,0CB146C1-C385-4BFF-B589-00CAF27CF649,DD,0,1,8360,0,73939.1,0,134,73937.86,0.05,4,134,73937.86,80,84619.32,78,5,0,0,0,95940.42,0
3C50AA63-DD5D-49AE-8F09-E5D3D7D16AB6,1FB33E8A-7101-49B1-80DD-04C8DC8552D2,SV,2,2,8014,1,71.07,1,102,0,0.15,55,210,0,5,1360.98,68,4,1,0,0,1080,0
FC17ED2A-0F8B-4C77-8EE2-7E3AF6F3DF59,ECF395A3-CC29-4D08-824E-00116E67B16A,DD,0,1,7747,1,#N/A,0,77,0,0,158,70,0,62,0,750,1,0,0,0,0,0
D7102954-95B9-43FB-ABD7-BD8DF93F6446,C538FA06-00FB-4393-A6C6-00428F5B1565,CD,1,1,8251,0,-567.39,0,36,4745.7,0.75,283,45,4745.7,94,4743.02,126,3,0,0,0,851.21,0
B1FA38ED-D488-4354-A0F8-7FA6D3BF2865,1FAF0846-CFAD-45B4-BFED-00840D17A2DF,DD,0,1,8527,1,-11299.31,0,28,3.65,0,18,214,3.65,64,165.49,63,1,1,0,0,50,0
E7F22056-1403-4619-9921-7AD95452F574,6D883554-D393-46D4-B111-02DE0CA0F4DB,DD,0,1,8753,1,-5101.77,1,7,0,0,28,215,191.44,57,212.42,45,1,0,0,0,1000,3
D21C8063-289B-47FF-87B7-AAB511682506,A6510CE4-C660-4F85-8D2B-011CEF1A754C,DD,0,2,8534,0,545.57,0,108,16493.93,0.05,214,134,16493.6,82,16420.79,94,4,0,0,0,0,0
8C0B84EB-00B9-461B-A94B-FCCBB24E0C84,8737EAD5-3180-454D-BBFB-00FE57AD7CB5,DD,0,1,8302,0,41503.92,0,53,45252.94,0,414,215,43538.94,56,36529.7,46,3,1,0,0,0,0
CAE2B1C8-D82E-4E63-991F-D39EA6A54B3E,BA2C0CF7-395F-4466-B1FB-00E4404ECA10,DD,0,1,8619,1,-67.01,0,106,22885.69,0.05,102,134,22885.69,77,22396.14,53,4,1,0,0,3000,0
64ECB444-E800-4C53-B981-5321FA1C4C7A,927E967A-B5B9-49E8-9117-00B4247C5A78,SV,2,1,8021,0,30.39,0,55,3330.98,0.03,10,10,3768.47,76,3871.93,46,3,0,0,0,5004.13,0
773F6B43-1135-4051-835C-5518989C2865,60846473-7223-4589-BCD1-000B695BCEC7,SV,2,1,8731,1,#N/A,0,10,155.32,0.03,23,211,155.32,47,155.32,696,1,0,0,0,155.32,0
AC6B7E6D-091F-455B-8E91-19BD89F7064D,F655BCCD-35D5-4927-854E-0009FE54B9CE,SV,2,2,7719,0,0.62,0,2,8092.92,0.03,297,11,8092.92,95,8092.61,1069,1,0,0,0,3121.57,0
A2780DDC-0D52-433C-B8A6-09E5BABDBBFD,62303DC3-7F89-4EDB-B117-05BB7982472A,DD,0,2,16001,0,-938.22,1,91,0,0,13,215,0,77,23.24,89,3,0,0,0,200,6
00766BF0-94EC-43D8-B9EF-8E29C8DBCC5A,CCC1A715-5DA7-46C1-A64A-05A718AE7A0B,DD,0,1,8360,1,-440.32,1,134,0,0,28,215,1852.15,63,1797.67,45,5,0,0,0,1000,6
E83FED04-E59E-4D44-AF9E-5C2D9A19EB75,F17ABAD5-0070-4FBD-8B2C-00244B237B55,DD,0,2,8226,0,-10818.48,0,63,5595.38,0,100,137,7131.71,67,4327.28,45,3,1,0,37,60,0
8F5CCAF9-FAC5-4A03-9956-425C45183A90,AD94731E-6F4B-4D7E-8122-00F37B7F59AA,DD,0,2,8401,0,-12290.67,0,114,8519.95,0.05,241,134,8865.13,80,7484.73,47,4,0,0,0,0,0
3CDFD9CE-7600-488B-A4B7-52F19A57F879,597A08F7-41AA-472C-B687-009B4D35073A,SV,2,1,8724,1,30,0,2,140,0.05,132,109,127.49,56,76.62,46,1,1,0,0,600,0
FB5C907C-06F3-4F00-A859-8B5526C8795C,57329DAC-F9D2-4A73-8C91-00ED3909CFBC,CD,1,2,8050,1,32.07,0,16,6723.09,0.95,46,21,6723.09,61,6725.6,1008,1,0,0,116,6565.24,0
2F17F229-E115-46B2-800B-25692D0C7E0A,3CC7064A-00D6-4A96-A5E5-038F7EF2E900,DD,0,2,8527,0,-42190.81,1,126,0,0.03,31,4,0,92,5548.87,63,4,0,0,0,111436.89,6
DE2CC698-CE11-463E-A6E8-33F1FD52DE0F,8A6F2E10-73A2-4D65-9EA4-0013B9468529,DD,0,1,8406,1,-159.23,0,114,-29.52,0,98,214,-132.26,52,555.47,46,4,1,0,0,8000,0
B2944380-C597-436C-9973-91C7020189FB,308509DB-541D-4532-B5C9-00F01A3B0BDF,CD,1,2,7728,1,0.57,0,22,510.78,0.45,60,21,510.78,22,510.48,611,1,0,0,0,500,0
21278701-B6B3-45CD-B537-264A80B7A461,19DE91D0-99C4-4211-8179-00C99784E4D4,DD,0,1,8724,1,7230.01,0,3,7422.14,0.01,60,135,2154.4,54,351.73,46,1,1,0,0,150,0
464EB8FB-D24B-4C46-A866-AA49C30D01EE,75F932C7-F1D9-4C4D-AEFB-01192E88CF5E,DD,0,2,8037,0,3144.87,0,93,20085.13,0.01,159,135,20080.44,82,19562.26,50,3,0,0,0,0,0
A905F372-B197-4645-ABE4-CBBFAFA646EA,4E145D2A-AB11-4EF0-9138-00354CDEBA0C,DD,0,1,8340,1,1453.78,0,91,52418.7,0.05,50,135,52418.7,61,51133.3,84,3,0,0,0,0,0
4B1B1A1C-C153-4F8B-B738-BEABF199E83A,D41D492C-8EDB-4D99-930E-03A1E29E4372,DD,0,1,28117,0,-1113.35,1,8,0,0,290,215,0,91,1261.43,78,1,0,0,0,1600,6
092CCB3D-DC69-4828-949C-DAF16F0DE631,952B9923-5897-4C83-9240-00CF3624029B,SV,2,1,8332,0,0.08,0,54,898.61,0.03,488,10,898.61,74,898.57,441,3,0,0,131,0,0
E92C4450-507D-4F5B-A99F-0DB32FF1F5D1,665D9F24-4445-4C41-BDEF-00A87C920BA4,DD,0,2,8037,0,-42131.19,0,41,62459.83,0.05,153,135,61847.04,64,76642.74,45,3,1,0,94,0,0
2C28A278-02F4-4CFA-AA5B-92567EB8E5D6,583919D1-D18C-478E-8CF3-0028260D0CE1,DD,0,1,8330,1,-123,0,48,9.07,0,113,137,9.07,65,56.16,61,3,1,0,0,50,0
1B97D8A1-09FF-4D71-9A63-21AB5EA82906,C33A4A80-3293-440C-9F00-000057A9ECDE,DD,0,1,8759,0,500.55,0,8,2034.62,0,114,215,2094.62,86,2249.61,49,1,0,0,0,50,0
CC722BFB-FAEA-4A46-A651-5033A747850E,C6786E90-5C1D-4C2B-9631-00351F180C99,SV,2,2,8234,0,534.45,0,44,3178.03,0.03,109,10,3178.03,86,3070.7,66,3,1,0,69,50,0
D020E183-FD73-43FD-879E-C0E271796F1B,AFD98D20-8525-4F09-8357-0123F4205DA6,DD,0,1,8270,0,6.83,0,33,91.29,0,453,137,91.29,74,300.8,55,3,0,0,0,200,0
F5B9F217-5F9F-45E2-A12B-4B4E1227028C,59ECA22E-E506-4AD2-A1AC-003C6B07D845,DD,0,1,8087,0,-16339.48,0,18,51983.98,0.05,163,135,51286.86,85,52514.39,48,1,0,0,0,2550,0
2CDEAD2A-BACE-4188-833B-244F92F51BA7,93E29613-D19A-4708-922E-009741616101,CD,1,2,8360,0,219.98,0,52,44389.2,1.193,164,45,44389.2,78,44350.43,4914,3,0,0,57,1,0
CF08D89E-24E8-4DB7-9951-02116A8E6045,C32DEF4D-E86A-4915-9869-003DAA0A8443,SV,2,2,8721,1,236.49,0,23,5806.19,0.03,109,211,5806.19,9,5842.71,106,1,0,0,0,245,0
0B1C0D31-20D2-46D3-AC0A-A0C0A65DFC00,77D7A619-0154-4E3F-AD7D-011473FA8838,DD,0,1,8012,0,344.7,0,119,1343.23,0,317,214,1485.22,81,1151.42,47,4,0,0,0,0,0
DBE20CB6-9C69-405C-9A75-454C292B3FD8,E07234F4-D43C-4C9C-9B42-008A5A5AFF44,DD,0,1,8722,1,-3688.56,0,23,1240.43,0,7,185,917.59,42,900.37,45,1,0,0,0,2150,0
E9AF8F3A-C4A4-4493-846D-79A12A103DF4,8737EAD5-3180-454D-BBFB-00FE57AD7CB5,DD,0,2,8302,1,41503.92,0,53,45252.94,0,414,215,43538.94,56,36529.7,46,3,1,0,0,0,0
369B849D-80F5-4688-AA48-CF0C5B115B7B,9D8B845C-A76F-46E6-BCD8-006DAF2080CB,DD,0,1,8226,1,20.16,0,44,696.52,0,173,135,914.77,49,923.56,46,3,1,0,69,0,0
5827E7DA-60D0-427B-AC34-316ACEE64934,6471E9D2-582E-4F8D-BE59-006E86F4CE56,SV,2,1,8758,0,-229657.54,0,10,106967.99,0.03,29,10,108217.98,72,134152.05,47,1,0,0,0,32140.17,0
91F46B45-208C-4BCE-8E73-392286B81B8C,9ECDFEED-273F-4079-BDAB-006759BA4856,SV,2,1,8204,1,100.04,0,39,670.35,0.03,86,10,670.35,55,616.67,85,3,1,0,0,5441.84,0
0D3B2098-3603-4DFA-BBF1-8996AF540772,DD0BC2B4-701B-40E8-9299-020F3F359C4E,DD,0,1,8226,1,-105.44,1,62,0,0,60,215,0,23,11.53,88,3,1,0,0,10,6
661263A4-4650-4814-AEAD-497E15433662,08068F5B-1047-402E-9C9D-012D0BAF921E,DD,0,2,8360,0,-20,1,135,0,0,131,215,273.54,84,255.68,49,5,0,0,0,200,6
ECC52A9C-60EB-4FD3-801B-C20017645929,44D9B105-4077-4EF2-B74D-00451D3366FA,SV,2,1,8302,0,0.2,0,53,1500.45,0.03,13,11,1500.45,2,1500.37,392,3,0,0,0,1500,0
77DB0C18-0F5F-4557-A555-217CB61E529B,286FC627-9B2D-4BF0-9943-00F2ADA234CE,DD,0,1,8037,0,-123.27,0,93,11.28,0,32,12,44.35,19,135.29,50,3,0,0,0,60,0
7E7D2BDD-B0BD-46F1-9FBC-ADC4D09363A3,84B07876-CBE2-47BE-847E-010C7E96A43F,DD,0,2,8225,1,-9135.81,0,114,1395.45,0,259,179,929.1,50,1633.66,45,4,1,0,0,0,0
84766B7F-FDD0-462E-9646-3EA916D43859,D8A1C97E-7DCE-407E-8C5F-00816E642768,SV,2,1,8724,0,1.45,0,15,14354.9,0.03,124,211,14354.9,17,14354.31,251,1,0,0,0,357.69,0
CACFCFC8-DEBE-45F5-A455-FD600240474C,1D31D86E-76C4-4D0C-9072-00D669EAA90D,DD,0,2,7728,0,2967.54,0,9,8115.76,0,110,215,7957.73,63,7524.02,48,1,1,0,0,5918.33,0
E1352600-0713-4BFF-8139-DB355D8EE897,1908600E-A0D3-4AB6-BCDD-00AEAF86E953,DD,0,1,8330,1,-671.19,0,91,534.64,0,66,137,603.81,63,456.4,45,3,1,0,0,448.69,0
77B82DBF-FD90-489A-818A-2A82D079B9D7,77DE0198-B770-4CFC-9ED8-05363AF57A45,SV,2,2,8757,0,-81169.55,1,12,0,0.03,98,11,0,94,3581.15,108,1,0,0,0,25000,5
BC16A9CF-F6CF-496B-92C0-D747D0B37EBC,F2040A02-FE7D-4CB2-A8FC-00277C6E0B25,DD,0,1,8723,1,-2574.79,0,1,213.75,0,59,12,150.24,25,61.93,45,1,1,0,14,75,0
F8625648-74DA-4574-8788-486ACFCE731F,EED03B14-7BF6-461F-BB63-00E02FD26E59,DD,0,2,8332,1,-2024.65,0,135,433.18,0,85,215,781.51,63,484.49,46,5,1,0,0,50,0
0F9A05C1-5138-4338-A21F-9872D67D5184,E445B4EA-A0D0-41A5-9278-00DB2DD63FC6,SV,2,2,8085,0,150.12,0,102,300.48,0.15,23,210,300.48,7,300.4,148,4,0,0,0,150,0
23210578-EF6C-4AEA-87B5-A69A6B34513B,2FAC95D6-889C-4B3D-9D98-0001D1601578,DD,0,1,8759,0,-601.43,0,11,812.69,0,83,215,1201.97,63,747.26,45,1,0,0,0,5000,0
CDF8862B-4160-412E-B718-10BB10DBFDA3,F2AC391B-62FA-4D3E-86C5-003FA531C0E2,DD,0,1,8332,0,-4398.07,0,54,19660.94,0.05,56,134,19709.6,72,20837.49,48,3,0,0,131,2500,0
BB3FE522-4C99-4C9A-A714-38E224166969,EEA00626-6EBD-46E5-8C1D-0020F0E07C4B,SV,2,1,8360,0,4169.98,0,52,7324.19,0.03,218,11,7324.19,65,5997.54,91,3,0,0,57,0,0
43B88FF1-8AD7-4FFF-B2D6-F5735738B527,8E525551-1DA1-4643-A288-00B051186CB6,DD,0,1,8050,1,-3739.98,0,1,1772.4,0,270,215,1467.43,41,1213.97,45,1,1,0,0,156.22,0
088DDA95-2C95-4156-8249-A5368107E578,CD6693F1-A1EE-4A5A-8B8E-0033ADA1A1D5,DD,0,1,8831,0,-23.99,0,6,56.92,0,272,215,56.92,85,56.92,501,1,0,0,0,5000,0
CE5FF8E1-568E-4526-A577-FB5D0EC51792,10BF2ACB-218D-44B1-95A2-01189B025A9C,CD,1,1,8092,0,3.75,0,16,11134.82,0.1,121,14,11134.72,59,11133.61,2493,1,0,0,0,5000,0
E9D80C82-97B4-47C3-B225-8478F169E9F0,C9F3D0AA-91F9-44AD-B3E9-0116BFB48AE3,DD,0,1,8318,0,-5000,0,101,2784.16,0,121,214,2784.16,68,2078.19,63,4,1,0,0,2500,0
D6A41966-B0A9-4DDC-ABF5-C4B62A956770,951C2ECF-64D4-4F20-8E37-00751ABDD222,DD,0,1,8406,1,-316326.75,0,43,196556.9,0,302,137,196896.17,65,200165.45,45,3,0,0,0,816.48,0
7AB4A7C9-03A2-4301-9872-67D9FF1153F6,377FB26D-76E2-46F9-BDB5-0108AC1AC65C,DD,0,2,8204,0,0,0,77,0,0,88,70,0,59,0,90,1,0,0,0,0,0
A0C53DEE-52F3-48F8-B263-DC1B0F1D1855,073A5465-564F-475E-8D4A-004A9419B30A,DD,0,2,8210,0,473.55,0,39,6666.8,0.01,378,135,6666.8,93,6666.7,151,3,0,0,0,2000,0
2F1A5556-08A6-4592-A5EF-BC1B54521EA0,B95CF94F-E598-421B-98C0-010CD5AD9D2D,DD,0,1,7731,1,-454.56,0,123,7709.55,0,190,214,7394.63,60,6539.89,46,4,1,0,0,100,0
77FF212F-4024-41F1-A210-C08485EBBB79,7AB811B4-7DA5-417B-BE0F-011FA8957F2A,DD,0,1,8701,1,120.03,0,28,3199.35,0,79,215,3443.1,41,960.08,48,1,1,0,17,2924,0
